학교ID,학교명,학교급구분,설립일자_x,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드_x,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명,시도교육청코드_y,행정표준코드,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자_y,개교기념일,수정일자,급식메뉴
B000022849,녹동초등학교소록도분교장,초등학교,1930-03-07,공립,분교,운영,전라남도 고흥군 도양읍 소록리 20,전라남도 고흥군 도양읍 소록선창길 89-66,8490000,전라남도교육청,8591000,전라남도고흥교육지원청,2013-11-29,2023-11-15,34.51639284,127.1318765,2024-03-22,C738100,청주대학교 지방교육재정연구원,Q10,8591020,Nokdong elementary school Sorokdo branch school,초등학교,전라남도,전라남도고흥교육지원청,공립,59562.0,전라남도 고흥군 도양읍 소록선창길 89-66,(도양읍/ 녹동초등학교 소록분교),061-844-9042,http://nokdong.es.jne.kr/user/indexSub.action?codyMenuSeq=200642&siteId=nokdong_es&menuUIType=top,남여공학,061-844-0373,,N,일반계,,전기,주간,19300307,19300307,20230716,타지역메뉴정보없음
B000007124,무을초등학교,초등학교,1929-09-07,공립,본교,운영,경상북도 구미시 무을면 송삼리 748-1,경상북도 구미시 무을면 송삼1길 33,8750000,경상북도교육청,8801000,경상북도구미교육지원청,2013-11-29,2023-11-15,36.26353895,128.1970182,2024-03-22,C738100,청주대학교 지방교육재정연구원,R10,8801104,Mueul Elementary School,초등학교,경상북도,경상북도구미교육지원청,공립,39101.0,경상북도 구미시 무을면 송삼1길 33,(무을면),054-481-9037,http://school.gyo6.net/muul,남여공학,054-481-7977,,N,일반계,,전기,주간,19290907,19290907,20231210,타지역메뉴정보없음
B000007264,대구부계초등학교,초등학교,1932-10-01,공립,본교,운영,대구광역시 군위군 부계면 창평리 897-1,대구광역시 군위군 부계면 치산효령로 1376,7240000,대구광역시교육청,8861000,대구광역시군위교육지원청,2013-11-29,2023-11-15,36.10164233,128.6628172,2024-03-22,C738100,청주대학교 지방교육재정연구원,D10,8862012,Daegu Bugye Elementary School,초등학교,대구광역시,대구광역시군위교육지원청,공립,43162.0,대구광역시 군위군 부계면 치산효령로 1376,대구부계초등학교,054-380-4400,https://bugye.dge.es.kr,남여공학,054-383-6843,,N,,,전기,주간,19321001,19321001,20230716,타지역메뉴정보없음
B000024242,중앙초등학교,초등학교,1946-09-21,공립,본교,운영,충청북도 청주시 청원구 율량동 2105,충청북도 청주시 청원구 율봉로 287,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2023-11-15,36.66732799,127.5009700375,2024-03-22,C738100,청주대학교 지방교육재정연구원,M10,8011162,Jung-ang Elementary School,초등학교,충청북도,충청북도청주교육지원청,공립,28321.0,충청북도 청주시 청원구 율봉로 287,(율량동),043-256-2687,http://school.cbe.go.kr/jungang-e/M01,남여공학,043-257-3084,  ,N,일반계,,전기,주간,19460921,19460921,20230615,타지역메뉴정보없음
B000008961,월봉중학교,중학교,2007-03-01,공립,본교,운영,광주광역시 광산구 산월동 884-3,광주광역시 광산구 산월로 107,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2023-11-15,35.20943732,126.8489785,2024-03-22,C738100,청주대학교 지방교육재정연구원,F10,7401245,Wol-Bong Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,62282.0,광주광역시 광산구 산월로 107,(산월동),062-960-1703,http://wolbong.gen.ms.kr,남여공학,062-974-4134,  ,N,일반계,,전후기,주간,20070301,20070301,20230615,타지역메뉴정보없음
B000004618,토평초등학교,초등학교,1971-03-01,공립,본교,운영,경기도 구리시 토평동 611-3,경기도 구리시 벌말로129번길 17-1,7530000,경기도교육청,7652000,경기도구리남양주교육지원청,2013-11-29,2023-11-15,37.58782449,127.1463829,2024-03-22,C738100,청주대학교 지방교육재정연구원,J10,7652130,TOPYEONG Elementary School,초등학교,경기도,경기도구리남양주교육지원청,공립,11947.0,경기도 구리시 벌말로129번길 17-1,(토평동/토평초등학교),031-563-2325,www.topyong.es.kr,남여공학,031-556-9067,  ,N,일반계,,전기,주간,19720301,19720301,20230615,타지역메뉴정보없음
B000008779,용현여자중학교,중학교,1985-03-01,공립,본교,운영,인천광역시 미추홀구 용현동 627-38,인천광역시 미추홀구 낙섬동로 28,7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2013-11-29,2023-11-15,37.44840638,126.6406704,2024-03-22,C738100,청주대학교 지방교육재정연구원,E10,7321083,YongHyun Girls Middle School,중학교,인천광역시,인천광역시남부교육지원청,공립,22189.0,인천광역시 미추홀구 낙섬동로 28,(용현동/ 용현여자중학교),032-884-8462,http://yhg.icems.kr,여,032-885-4159,  ,N,해당없음,,후기,주간,19850301,19850301,20230615,타지역메뉴정보없음
B000010707,기계중학교,중학교,1954-03-01,공립,본교,운영,경상북도 포항시 북구 기계면 현내리 1089,경상북도 포항시 북구 기계면 기계로 218,8750000,경상북도교육청,8761000,경상북도포항교육지원청,2013-11-29,2023-11-15,36.07736697,129.1960801,2024-03-22,C738100,청주대학교 지방교육재정연구원,R10,8761183,Gigye Middle School,중학교,경상북도,경상북도포항교육지원청,공립,37528.0,경상북도 포항시 북구 기계면 기계로 218,(기계면/ 기계중학교),054-243-8188,http://school.gyo6.net/gigyems,남여공학,054-244-3132,  ,N,일반계,,전기,주간,19540517,19540517,20230615,타지역메뉴정보없음
B000008923,광주경신중학교,중학교,1984-03-05,사립,본교,운영,광주광역시 북구 용봉동 718-1,광주광역시 북구 금호로40번길 40,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2023-11-15,35.17473839,126.8926244,2024-03-22,C738100,청주대학교 지방교육재정연구원,F10,7391152,Gwangju Gyoungshin Middle School,중학교,광주광역시,광주광역시동부교육지원청,사립,61113.0,광주광역시 북구 금호로40번길 40,/ 광주경신중학교 (용봉동),062-605-4851,http://gshin.gen.ms.kr,남여공학,062-521-6124,  ,N,일반계,,전기,주간,19831229,19840305,20230615,타지역메뉴정보없음
B000010741,성의중학교,중학교,1949-09-26,사립,본교,운영,경상북도 김천시 지좌동 621,경상북도 김천시 성의길 38,8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,2023-11-15,36.11395555,128.1389811,2024-03-22,C738100,청주대학교 지방교육재정연구원,R10,8781091,Seongui Middle School,중학교,경상북도,경상북도김천교육지원청,사립,39654.0,경상북도 김천시 성의길 38,/ 성의중학교 (지좌동),054-436-2813,http://school.gyo6.net/seongui1901,남,054-436-2819,  ,N,일반계,,전기,주간,19470401,19490926,20230615,타지역메뉴정보없음
B000008986,대전가양중학교,중학교,1983-03-10,공립,본교,운영,대전광역시 동구 가양동 36-2,대전광역시 동구 비래서로62번길 100,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2023-11-15,36.35085594,127.4486569,2024-03-22,C738100,청주대학교 지방교육재정연구원,G10,7441012,Daejeon Gayang Middle School,중학교,대전광역시,대전광역시동부교육지원청,공립,34531.0,대전광역시 동구 비래서로62번길 100,(가양동/ 대전가양중학교),042-620-1500,http://gyms.djsch.kr,남여공학,042-626-3397,  ,N,일반계,,전기,주간,19821125,19821125,20230615,타지역메뉴정보없음
B000007960,봉산초등학교,초등학교,1926-10-16,공립,본교,운영,경상남도 합천군 봉산면 김봉리 348-1,경상남도 합천군 봉산면 김봉길 25-7,9010000,경상남도교육청,9221000,경상남도합천교육지원청,2013-11-29,2023-11-15,35.62592889,128.0402402,2024-03-22,C738100,청주대학교 지방교육재정연구원,S10,9221012,Bongsan Elementary School,초등학교,경상남도,합천교육지원청,공립,50211.0,경상남도 합천군 봉산면 김봉길 25-7,/ 봉산초등학교 (봉산면/ 학교),055-933-6013,http://bongsan-p.gne.go.kr,남여공학,055-931-6981,  ,N,해당없음,,전기,주간,19261016,19261016,20230615,타지역메뉴정보없음
B000013516,경신고등학교,고등학교,1966-03-03,사립,본교,운영,대구광역시 수성구 범어동 100-5,대구광역시 수성구 달구벌대로504길 34,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2023-11-15,35.85548176,128.6375875,2024-03-22,C738100,청주대학교 지방교육재정연구원,D10,7240073,Gyeongsin High School,고등학교,대구광역시,대구광역시교육청,사립,42093.0,대구광역시 수성구 달구벌대로504길 34,(범어동/ 경신고등학교/ 경신중학교),053-760-0000,https://gyeongsin.dge.hs.kr/,남,053-760-0022,일반고,N,일반계,,전기,주간,19660303,19660420,20230702,타지역메뉴정보없음
B000006115,함열초등학교,초등학교,1929-05-04,공립,본교,운영,전북특별자치도 익산시 함열읍 와리 220-11,전북특별자치도 익산시 함열읍 함열8길 2,8321000,전북특별자치도교육청,8352000,전북특별자치도익산교육지원청,2013-11-29,2023-11-15,36.07786198,126.966003,2024-03-22,C738100,청주대학교 지방교육재정연구원,P10,8352114,Hamyeol Elementary School,초등학교,전북특별자치도,전북특별자치도익산교육지원청,공립,54511.0,전북특별자치도 익산시 함열읍 함열8길 2,함열초등학교,063-861-0225,http://hamyol.es.kr,남여공학,063-862-1281,  ,N,해당없음,,전기,주간,19290504,19290504,20230615,타지역메뉴정보없음
B000011573,대성여자상업고등학교,고등학교,1960-03-19,사립,본교,운영,충청북도 청주시 상당구 수동 428-1,충청북도 청주시 상당구 대성로 220,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2023-11-15,36.64537659,127.4922457,2024-03-22,C738100,청주대학교 지방교육재정연구원,M10,8000135,DAESEONG GIRLS COMMERCIAL HIGH SCHOOL,고등학교,충청북도,충청북도교육청,사립,28507.0,충청북도 청주시 상당구 대성로 220,(수동),043-253-7422,http://school.cbe.go.kr/cds-h/M01,여,043-221-7421,특성화고,N,전문계,,전기,주간,19600319,19600319,20230615,타지역메뉴정보없음
B000008610,부흥중학교,중학교,1996-03-01,공립,본교,운영,부산광역시 해운대구 좌동 1304,부산광역시 해운대구 좌동순환로 226,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2023-11-15,35.17518509,129.1788134,2024-03-22,C738100,청주대학교 지방교육재정연구원,C10,7211015,Buheung Middle School,중학교,부산광역시,부산광역시해운대교육지원청,공립,48077.0,부산광역시 해운대구 좌동순환로 226,(좌동/ 부흥중학교),051-709-2300,http://school.busanedu.net/buheung-m,남여공학,051-701-0176,  ,N,일반계,,전기,주간,19960301,19960301,20230615,타지역메뉴정보없음
B000006171,감곡초등학교,초등학교,1931-06-01,공립,본교,운영,전북특별자치도 정읍시 감곡면 방교리 513-1,전북특별자치도 정읍시 감곡면 감곡동서로 355,8321000,전북특별자치도교육청,8362000,전북특별자치도정읍교육지원청,2013-11-29,2023-11-15,35.71813902,126.9255381,2024-03-22,C738100,청주대학교 지방교육재정연구원,P10,8362058,Gamgok Elementary School,초등학교,전북특별자치도,전북특별자치도정읍교육지원청,공립,56109.0,전북특별자치도 정읍시 감곡면 감곡동서로 355,감곡초등학교,063-571-1046,http://kamgok.es.kr,남여공학,063-571-7338,  ,N,해당없음,,전기,주간,19310601,19310601,20230615,타지역메뉴정보없음
B000006298,산서초등학교,초등학교,1924-06-10,공립,본교,운영,전북특별자치도 장수군 산서면 동화리 208,전북특별자치도 장수군 산서면 동백로 7,8321000,전북특별자치도교육청,8422000,전북특별자치도장수교육지원청,2013-11-29,2023-11-15,35.5878591,127.3952909,2024-03-22,C738100,청주대학교 지방교육재정연구원,P10,8422020,Sanseo Elementary School,초등학교,전북특별자치도,전북특별자치도장수교육지원청,공립,55647.0,전북특별자치도 장수군 산서면 동백로 7,산서초등학교,063-351-4138,http://www.jb-sanseo.es.kr,남여공학,063-351-1902,  ,N,해당없음,,전기,주간,19240610,19240610,20230615,타지역메뉴정보없음
B000006754,삼향북초등학교,초등학교,1942-03-02,공립,본교,운영,전라남도 무안군 삼향읍 지산리 792-2,전라남도 무안군 삼향읍 원지산길 66,8490000,전라남도교육청,8661000,전라남도무안교육지원청,2013-11-29,2023-11-15,34.87964244,126.4198494,2024-03-22,C738100,청주대학교 지방교육재정연구원,Q10,8661023,Samhyangbuk Elementary School,초등학교,전라남도,전라남도무안교육지원청,공립,58558.0,전라남도 무안군 삼향읍 원지산길 66,/ 삼향북초등학교 (삼향읍),061-282-4539,http://sambuk.es.jne.kr,남여공학,061-282-8066,,N,일반계,,전기,주간,19410516,19410516,20230615,타지역메뉴정보없음
B000009273,인덕원중학교,중학교,1982-03-01,공립,본교,운영,경기도 안양시 동안구 관양동 1482,경기도 안양시 동안구 벌말로 174,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2023-11-15,37.40224961,126.9714242,2024-03-22,C738100,청주대학교 지방교육재정연구원,J10,7569070,indeogwon middle school,중학교,경기도,경기도안양과천교육지원청,공립,13950.0,경기도 안양시 동안구 벌말로 174,(관양동/ 인덕원중학교),031-349-3267,indeogwon.ms.kr,남여공학,031-424-6460,  ,N,해당없음,,전기,주간,19820301,19820301,20230615,타지역메뉴정보없음
B000010908,청도중학교,중학교,1953-03-04,사립,본교,운영,경상북도 청도군 청도읍 고수리 840-2,경상북도 청도군 청도읍 청화로 219-21,8750000,경상북도교육청,8911000,경상북도청도교육지원청,2013-11-29,2023-11-15,35.64073632,128.7479311,2024-03-22,C738100,청주대학교 지방교육재정연구원,R10,8911044,Cheongdo Middle School,중학교,경상북도,경상북도청도교육지원청,사립,38341.0,경상북도 청도군 청도읍 청화로 219-21,(청도읍/ 청도중고등학교),054-372-9336,http://cheongdo.ms.kr,남여공학,054-373-4247,  ,N,일반계,,전기,주간,19530224,19530224,20230615,타지역메뉴정보없음
B000009406,평택여자중학교,중학교,1954-09-05,공립,본교,운영,경기도 평택시 비전동 236-21,경기도 평택시 평택4로 60,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2023-11-15,36.99300685,127.1030819,2024-03-22,C738100,청주대학교 지방교육재정연구원,J10,7631007,Pyeongtaek girls Middle School,중학교,경기도,경기도평택교육지원청,공립,17899.0,경기도 평택시 평택4로 60,(비전동),031-690-0923,https://pyeongtaek-gm-m.goept.kr/,여,031-690-0999,  ,N,해당없음,,전기,주간,19540905,19540905,20230615,타지역메뉴정보없음
